word	opus_rank	hsk_level	pos	lccc_rank	is_foreign_name	is_foreign_score3	tier	dialog_priority
像是	545			2542	0	0	B_core_extra_HSK	3
身体	546	HSK1	名	427	0	0	B_core	3
更好	547			689	0	0	B_core_extra_HSK	3
曾	548	HSK4	副	2814	0	0	B_core	3
留在	549			3176	0	0	B_core_extra_HSK	3
每天	550			250	0	0	B_core_extra_HSK	3
要求	551	HSK2	动、名	840	0	0	B_core	3
为何	552	HSK6	副	1263	0	0	B_core_extra_HSK	3
早上	553	HSK1	名	367	0	0	B_core	3
停	554	HSK2	动	1340	0	0	B_core	3
小孩	555			975	0	0	B_core_extra_HSK	3
妻子	556	HSK4	名	9991	0	0	B_core	3
我爱你	557			1293	0	0	B_core_extra_HSK	3
拉	558	HSK2	动	416	0	0	B_core	3
坐下	559	HSK1		4746	0	0	B_core	3
任何人	560			5444	0	0	B_core_extra_HSK	3
抓住	561	HSK3		3118	0	0	B_core	3
休息	562	HSK1	动	268	0	0	B_core	3
冷静	563	HSK4	形	2698	0	0	B_core	3
突然	564	HSK3	形	374	0	0	B_core	3
主意	565	HSK3	名	2897	0	0	B_core	3
有趣	566	HSK4	形	2074	0	0	B_core	3
跳	567	HSK3	动	875	0	0	B_core	3
能够	568	HSK2	动	2051	0	0	B_core	3
本来	569	HSK3	形、副	305	0	0	B_core	3
求	570	HSK2	动	259	0	0	B_core	3
可爱	571	HSK2	形	169	0	0	B_core	3
带来	572	HSK2		2164	0	0	B_core	3
狗	573	HSK2	名	255	0	0	B_core	3
解释	574	HSK4	动	908	0	0	B_core	3
睡觉	575	HSK1		188	0	0	B_core	3
回答	576	HSK1	动、名	919	0	0	B_core	3
答应	577	HSK2	动	2086	0	0	B_core	3
个人	578	HSK3	名	625	0	0	B_core	3
怕	579	HSK3	副	230	0	0	B_core	3
照片	580	HSK2	名	233	0	0	B_core	3
努力	581	HSK2	形	329	0	0	B_core	3
同意	582	HSK3	动	1238	0	0	B_core	3
保持	583	HSK3	动	1278	0	0	B_core	3
使	584	HSK3	动	1776	0	0	B_core	3
来到	585	HSK1	动	3683	0	0	B_core	3
女士	586	HSK4	名	6717	0	0	B_core	3
消息	587	HSK3	名	1114	0	0	B_core	3
花	588	HSK4	形	548	0	0	B_core	3
通过	589	HSK2	介、动	2311	0	0	B_core	3
之间	590	HSK4	名	1907	0	0	B_core	3
晚安	591	HSK2	动	191	0	0	B_core	3
爸	592	HSK1	名	1360	0	0	B_core	3
不好意思	593	HSK2		512	0	0	B_core	3
解决	594	HSK3	动	1212	0	0	B_core	3
放弃	595	HSK5	动	772	0	0	B_core_extra_HSK	3
太太	596	HSK2	名	2990	0	0	B_core	3
派	597	HSK3	动、名	3057	0	0	B_core	3
来自	598	HSK2	动	2129	0	0	B_core	3
方式	599	HSK3	名	1519	0	0	B_core	3
做到	600	HSK2		1416	0	0	B_core	3
聪明	601	HSK5	形	870	0	0	B_core_extra_HSK	3
卖	602	HSK2	动	433	0	0	B_core	3
电影	603	HSK1	名	413	0	0	B_core	3
夫人	604	HSK4	名	5422	0	0	B_core	3
大概	605	HSK3	形、副	533	0	0	B_core	3
俩	606	HSK4		486	0	0	B_core	3
年轻	607	HSK2	形	545	0	0	B_core	3
作为	608	HSK4	介、动	1084	0	0	B_core	3
脸	609	HSK2	名	333	0	0	B_core	3
老婆	610	HSK4	名	685	0	0	B_core	3
否则	611	HSK4	连	3388	0	0	B_core	3
所有人	612			2499	0	0	B_core_extra_HSK	3
比较	613	HSK3	副、动	221	0	0	B_core	3
随便	614	HSK2	形	570	0	0	B_core	3
呆	615	HSK5	形	667	0	0	B_core_extra_HSK	3
想想	616			579	0	0	B_core_extra_HSK	3
存在	617	HSK3	动	880	0	0	B_core	3
死亡	618	HSK6	动		0	0	B_core_extra_HSK	3
人类	619	HSK3	名	2019	0	0	B_core	3
变得	620			1597	0	0	B_core_extra_HSK	3
确实	621	HSK3	形、副	362	0	0	B_core	3
一位	622			3367	0	0	B_core_extra_HSK	3
忘记	623	HSK1	动	680	0	0	B_core	3
分钟	624	HSK2	量	948	0	0	B_core	3
自由	625	HSK2	名、形	1107	0	0	B_core	3
坐在	626			2099	0	0	B_core_extra_HSK	3
这位	627			1537	0	0	B_core_extra_HSK	3
其他人	628			2521	0	0	B_core_extra_HSK	3
一只	629			746	0	0	B_core_extra_HSK	3
不够	630	HSK2	动、副	493	0	0	B_core	3
负责	631	HSK3	动、形	1331	0	0	B_core	3
厉害	632	HSK5	形	235	0	0	B_core_extra_HSK	3
小子	633			5870	0	0	B_core_extra_HSK	3
感谢	634	HSK2	动	768	0	0	B_core	3
拍	635	HSK3	动	190	0	0	B_core	3
丈夫	636	HSK4	名	11061	0	0	B_core	3
医院	637	HSK1	名	799	0	0	B_core	3
控制	638	HSK5	动	1259	0	0	B_core_extra_HSK	3
证明	639	HSK3	动、名	1303	0	0	B_core	3
理解	640	HSK3	动	487	0	0	B_core	3
看过	641			585	0	0	B_core_extra_HSK	3
记住	642	HSK1		1448	0	0	B_core	3
想法	643	HSK2	名	938	0	0	B_core	3
不该	644			2166	0	0	B_core_extra_HSK	3
到处	645	HSK2	副	1145	0	0	B_core	3
跟着	646			1256	0	0	B_core_extra_HSK	3
秘密	647	HSK4	形、名	1811	0	0	B_core	3
昨晚	648			461	0	0	B_core_extra_HSK	3
考虑	649	HSK4	动	660	0	0	B_core	3
原来	650	HSK2	形、副	295	0	0	B_core	3
三	651	HSK1	数	693	0	0	B_core	3
方法	652	HSK2	名	1392	0	0	B_core	3
一条	653			905	0	0	B_core_extra_HSK	3
身边	654	HSK2	名	747	0	0	B_core	3
紧张	655	HSK3	形	1185	0	0	B_core	3
放下	656	HSK2		1883	0	0	B_core	3
门	657	HSK1	名、量	1708	0	0	B_core	3
父母	658	HSK3	名	962	0	0	B_core	3
糟糕	659	HSK5	形	5496	0	0	B_core_extra_HSK	3
离	660	HSK2	动、介	809	0	0	B_core	3
不然	661	HSK4	连	411	0	0	B_core	3
安静	662	HSK2	形、动	2119	0	0	B_core	3
呃	663			887	0	0	B_core_extra_HSK	3
开枪	664	HSK7-9		19942	0	0	B_core_extra_HSK	3
想到	665	HSK2		684	0	0	B_core	3
老板	666	HSK3	名	614	0	0	B_core	3
水	667	HSK1	名	726	0	0	B_core	3
快乐	668	HSK2	形	282	0	0	B_core	3
任务	669	HSK3	名	2450	0	0	B_core	3
直接	670	HSK2	形	307	0	0	B_core	3
那天	671			635	0	0	B_core_extra_HSK	3
其中	672	HSK2	名	2924	0	0	B_core	3
交给	673	HSK2		3051	0	0	B_core	3
简直	674	HSK3	副	596	0	0	B_core	3
拥有	675	HSK5	动	1677	0	0	B_core_extra_HSK	3
停止	676	HSK3	动	5591	0	0	B_core	3
开车	677	HSK1		885	0	0	B_core	3
日	678	HSK1	名		0	0	B_core	3
疯狂	679	HSK5	形	1515	0	0	B_core_extra_HSK	3
陪	680	HSK5	动	344	0	0	B_core_extra_HSK	3
家人	681	HSK1	名	1390	0	0	B_core	3
附近	682	HSK4	名	1093	0	0	B_core	3
拿到	683	HSK2		2026	0	0	B_core	3
鬼	684	HSK5	名	699	0	0	B_core_extra_HSK	3
接	685	HSK2	动	842	0	0	B_core	3
比赛	686	HSK3	动、名	992	0	0	B_core	3
本	687	HSK6	代、副	1355	0	0	B_core_extra_HSK	3
可怕	688	HSK2	形	671	0	0	B_core	3
哭	689	HSK2	动	270	0	0	B_core	3
目标	690	HSK3	名	1612	0	0	B_core	3
从没	691	HSK6		4030	0	0	B_core_extra_HSK	3
一场	692			1267	0	0	B_core_extra_HSK	3
反正	693	HSK3	副	287	0	0	B_core	3
早就	694	HSK2		641	0	0	B_core	3
飞机	695	HSK1	名	856	0	0	B_core	3
听见	696	HSK1		2952	0	0	B_core	3
下面	697	HSK3	名	1181	0	0	B_core	3
报告	698	HSK3	动、名	2892	0	0	B_core	3
丢	699	HSK5	动	669	0	0	B_core_extra_HSK	3
检查	700	HSK2	动、名	2410	0	0	B_core	3
放开	701			3739	0	0	B_core_extra_HSK	4
消失	702	HSK3	动	2138	0	0	B_core	4
教	703	HSK1	动	806	0	0	B_core	4
可怜	704	HSK5	形、动	463	0	0	B_core_extra_HSK	4
昨天	705	HSK1	名	224	0	0	B_core	4
痛苦	706	HSK3	形	958	0	0	B_core	4
试试	707			471	0	0	B_core_extra_HSK	4
即使	708	HSK5	连	2352	0	0	B_core_extra_HSK	4
走开	709	HSK2		1865	0	0	B_core	4
音乐	710	HSK2	名	1434	0	0	B_core	4
未来	711	HSK4	名	967	0	0	B_core	4
游戏	712	HSK3	名	783	0	0	B_core	4
吃饭	713	HSK1		203	0	0	B_core	4
后来	714	HSK2	名	546	0	0	B_core	4
正常	715	HSK2	形	524	0	0	B_core	4
战争	716	HSK4	名	7998	0	0	B_core	4
坏	717	HSK1	形	795	0	0	B_core	4
遇到	718	HSK4		518	0	0	B_core	4
心	719	HSK3	名	496	0	0	B_core	4
耶	720			717	0	0	B_core_extra_HSK	4
算	721	HSK2	动	541	0	0	B_core	4
武器	722	HSK3	名	8596	0	0	B_core	4
别动	723			9937	0	0	B_core_extra_HSK	4
咱们	724	HSK2	代	643	0	0	B_core	4
长	725	HSK2	形	300	0	0	B_core	4
别说	726	HSK7-9	连	1151	0	0	B_core_extra_HSK	4
代表	727	HSK3	名、动	1221	0	0	B_core	4
日子	728	HSK2	名	674	0	0	B_core	4
因此	729	HSK3	连	8692	0	0	B_core	4
重新	730	HSK2	副	1276	0	0	B_core	4
老师	731	HSK1	名	209	0	0	B_core	4
事实	732	HSK3	名	1144	0	0	B_core	4
经常	733	HSK2	副	517	0	0	B_core	4
办公室	734	HSK2	名	1620	0	0	B_core	4
除非	735	HSK5	连、介	2171	0	0	B_core_extra_HSK	4
远	736	HSK1	形	648	0	0	B_core	4
安排	737	HSK3	动、名	1109	0	0	B_core	4
骗	738	HSK5	动	750	0	0	B_core_extra_HSK	4
杀死	739				0	0	B_core_extra_HSK	4
加入	740	HSK4	动	2030	0	0	B_core	4
一年	741			445	0	0	B_core_extra_HSK	4
阻止	742	HSK4	动	5232	0	0	B_core	4
很棒	743			1191	0	0	B_core_extra_HSK	4
打扰	744	HSK5	动	1692	0	0	B_core_extra_HSK	4
位置	745	HSK4	名	1202	0	0	B_core	4
再也	746	HSK5		1029	0	0	B_core_extra_HSK	4
美丽	747	HSK3	形	889	0	0	B_core	4
似乎	748	HSK4	副	2638	0	0	B_core	4
面前	749	HSK2	名	1728	0	0	B_core	4
属于	750	HSK3	动	1281	0	0	B_core	4
全都	751	HSK5	副	2722	0	0	B_core_extra_HSK	4
对于	752	HSK4	介	1330	0	0	B_core	4
若	753	HSK6	连	2919	0	0	B_core_extra_HSK	4
二	754	HSK1	数	923	0	0	B_core	4
有关	755	HSK6	动	3047	0	0	B_core_extra_HSK	4
加油	756	HSK2		118	0	0	B_core	4
另外	757	HSK3	代、副、连	1412	0	0	B_core	4
换	758	HSK2	动	214	0	0	B_core	4
命令	759	HSK5	名、动	17572	0	0	B_core_extra_HSK	4
太棒了	760			3032	0	0	B_core_extra_HSK	4
生气	761	HSK1		789	0	0	B_core	4
完美	762	HSK3	形	1130	0	0	B_core	4
放松	763	HSK4	动	2002	0	0	B_core	4
舒服	764	HSK2	形	606	0	0	B_core	4
往	765	HSK2	动、介	1449	0	0	B_core	4
来看	766			933	0	0	B_core_extra_HSK	4
有事	767	HSK6	动	1371	0	0	B_core_extra_HSK	4
几天	768			216	0	0	B_core_extra_HSK	4
一张	769			591	0	0	B_core_extra_HSK	4
严重	770	HSK4	形	932	0	0	B_core	4
久	771	HSK3	形	637	0	0	B_core	4
原谅	772	HSK6	动	1118	0	0	B_core_extra_HSK	4
伟大	773	HSK3	形	2953	0	0	B_core	4
使用	774	HSK2	动	2593	0	0	B_core	4
受伤	775	HSK3		2004	0	0	B_core	4
男孩	776			2073	0	0	B_core_extra_HSK	4
必要	777	HSK3	形、名	1273	0	0	B_core	4
差不多	778	HSK2	形、副	380	0	0	B_core	4
建议	779	HSK3	动、名	982	0	0	B_core	4
调查	780	HSK3	动、名	6795	0	0	B_core	4
礼物	781	HSK2	名	845	0	0	B_core	4
人生	782	HSK3	名	521	0	0	B_core	4
不必	783	HSK3	副	3911	0	0	B_core	4
星期	784	HSK1	名	857	0	0	B_core	4
酒	785	HSK2	名	1011	0	0	B_core	4
坚持	786	HSK3	动	528	0	0	B_core	4
认真	787	HSK1	形	661	0	0	B_core	4
发誓	788	HSK7-9		6311	0	0	B_core_extra_HSK	4
很大	789			1027	0	0	B_core_extra_HSK	4
上去	790	HSK3		1012	0	0	B_core	4
逼	791	HSK6	动		0	0	B_core_extra_HSK	4
信	792	HSK3	动	722	0	0	B_core	4
家庭	793	HSK2	名	2248	0	0	B_core	4
力量	794	HSK3	名	2488	0	0	B_core	4
幸运	795	HSK3	形	1661	0	0	B_core	4
变	796	HSK2	动	574	0	0	B_core	4
每次	797			376	0	0	B_core_extra_HSK	4
剩下	798	HSK5		1725	0	0	B_core_extra_HSK	4
的确	799	HSK4	副	1279	0	0	B_core	4
第一个	800			1222	0	0	B_core_extra_HSK	4
总	801	HSK3	副	511	0	0	B_core	4
适合	802	HSK3	动	501	0	0	B_core	4
啥	803			88	0	0	B_core_extra_HSK	4
介绍	804	HSK1	动	640	0	0	B_core	4
不知	805	HSK7-9	动	1160	0	0	B_core_extra_HSK	4
关心	806	HSK2	动	868	0	0	B_core	4
一份	807			1513	0	0	B_core_extra_HSK	4
屁股	808				0	0	B_core_extra_HSK	4
吓	809	HSK5	动	743	0	0	B_core_extra_HSK	4
通知	810	HSK2	动、名	1106	0	0	B_core	4
几乎	811	HSK4	副	1598	0	0	B_core	4
钥匙	812	HSK7-9	名	3222	0	0	B_core_extra_HSK	4
不准	813	HSK7-9		1657	0	0	B_core_extra_HSK	4
开门	814			2713	0	0	B_core_extra_HSK	4
哥哥	815	HSK1	名	358	0	0	B_core	4
首先	816	HSK3	副	2285	0	0	B_core	4
哪个	817			302	0	0	B_core_extra_HSK	4
并且	818	HSK3	连	2503	0	0	B_core	4
联系	819	HSK3	动、名	609	0	0	B_core	4
动	820	HSK1	动	1487	0	0	B_core	4
我家	821			291	0	0	B_core_extra_HSK	4
见面	822	HSK1		1016	0	0	B_core	4
约翰	823				1	0	X_excluded_foreign	4
下次	824	HSK1		196	0	0	B_core	4
者	825			3689	0	0	B_core_extra_HSK	4
偷	826	HSK5	动、副	1229	0	0	B_core_extra_HSK	4
那时	827	HSK2		2621	0	0	B_core	4
书	828	HSK1	名	786	0	0	B_core	4
怪	829	HSK5	动	636	0	0	B_core_extra_HSK	4
表现	830	HSK3	动、名	1681	0	0	B_core	4
分	831	HSK2	动	502	0	0	B_core	4
是从	832			2078	0	0	B_core_extra_HSK	4
实在	833	HSK2	形	681	0	0	B_core	4
有时	834	HSK1	副	1750	0	0	B_core	4
咖啡	835	HSK3	名	1471	0	0	B_core	4
女	836	HSK1	形	443	0	0	B_core	4
城市	837	HSK3	名	912	0	0	B_core	4
怀疑	838	HSK4	动	1341	0	0	B_core	4
住手	839			26663	0	0	B_core_extra_HSK	4
按	840	HSK3	动、介	1104	0	0	B_core	4
笨蛋	841	HSK7-9	名		0	0	B_core_extra_HSK	4
客气	842	HSK5	形、动	495	0	0	B_core_extra_HSK	4
正确	843	HSK2	形	2769	0	0	B_core	4
一会儿	844	HSK2	副	1387	0	0	B_core	4
谢	845			1153	0	0	B_core_extra_HSK	4
精神	846	HSK3	形、名	1060	0	0	B_core	4
错误	847	HSK3	形、名	2818	0	0	B_core	4
等待	848	HSK3	动	1566	0	0	B_core	4
仍然	849	HSK3	副	7357	0	0	B_core	4
好了吗	850			3389	0	0	B_core_extra_HSK	4
事实上	851	HSK3		8979	0	0	B_core	4
白痴	852				0	1	B_core_extra_HSK	4
跟我来	853			24139	0	0	B_core_extra_HSK	4
碰	854	HSK2	动	2554	0	0	B_core	4
以及	855	HSK4	连	3133	0	0	B_core	4
没用	856	HSK3	动	976	0	0	B_core	4
管	857	HSK3	动	970	0	0	B_core	4
值得	858	HSK3		890	0	0	B_core	4
好多	859	HSK2	数	247	0	0	B_core	4
前面	860	HSK3	名	1005	0	0	B_core	4
律师	861	HSK4	名	6073	0	0	B_core	4
意义	862	HSK3	名	1459	0	0	B_core	4
出发	863	HSK2	动	1495	0	0	B_core	4
敢	864	HSK3	动	720	0	0	B_core	4
挂	865	HSK3	动	907	0	0	B_core	4
约	866	HSK3	动	212	0	0	B_core	4
受到	867	HSK2		3950	0	0	B_core	4
老兄	868			18751	0	0	B_core_extra_HSK	4
多么	869	HSK2	副	1442	0	0	B_core	4
头发	870	HSK2	名	341	0	0	B_core	4
而是	871	HSK4		1971	0	0	B_core	4
正是	872	HSK2	动	4438	0	0	B_core	4
既然	873	HSK4	连	1245	0	0	B_core	4
经过	874	HSK2	动、名	2437	0	0	B_core	4
理由	875	HSK3	名	1248	0	0	B_core	4
算了	876	HSK6	动	742	0	0	B_core_extra_HSK	4
攻击	877	HSK6	动	2998	0	0	B_core_extra_HSK	4
拒绝	878	HSK5	动	924	0	0	B_core_extra_HSK	4
足够	879	HSK3	动	2837	0	0	B_core	4
带走	880			2981	0	0	B_core_extra_HSK	4
没人	881			790	0	0	B_core_extra_HSK	4
赶快	882	HSK3	副	1900	0	0	B_core	4
研究	883	HSK4	动	1558	0	0	B_core	4
难	884	HSK1	形	657	0	0	B_core	4
有时候	885	HSK1	副	754	0	0	B_core	4
跳舞	886	HSK3		2512	0	0	B_core	4
尸体	887	HSK7-9	名		0	0	B_core_extra_HSK	4
最大	888			1630	0	0	B_core_extra_HSK	4
同样	889	HSK2	形、连	1889	0	0	B_core	4
受	890	HSK3	动	1584	0	0	B_core	4
许多	891	HSK2	数	3935	0	0	B_core	4
著	892				0	0	B_core_extra_HSK	4
或是	893	HSK5	连	6573	0	0	B_core_extra_HSK	4
指	894	HSK3	动	1738	0	0	B_core	4
不如	895	HSK2	动	644	0	0	B_core	4
饿	896	HSK1	形、动	346	0	0	B_core	4
老天	897			6264	0	0	B_core_extra_HSK	4
食物	898	HSK2	名	2483	0	0	B_core	4
什么样	899	HSK2	代	1357	0	0	B_core	4
放心	900	HSK2		700	0	0	B_core	4
承认	901	HSK4	动	1128	0	0	B_core	4
长大	902	HSK2		793	0	0	B_core	4
此	903	HSK4	代	3092	0	0	B_core	4
监狱	904	HSK7-9	名		0	0	B_core_extra_HSK	4
只会	905			1455	0	0	B_core_extra_HSK	4
唱	906	HSK1	动	578	0	0	B_core	4
杀人	907				0	0	B_core_extra_HSK	4
支持	908	HSK3	动	626	0	0	B_core	4
可不是	909	HSK7-9	副	2130	0	0	B_core_extra_HSK	4
戴	910	HSK4	动	1186	0	0	B_core	4
能力	911	HSK3	名	1350	0	0	B_core	4
搞定	912			2562	0	0	B_core_extra_HSK	4
第	913			2617	0	0	B_core_extra_HSK	4
马	914	HSK3	名	2466	0	0	B_core	4
少	915	HSK1	形、动	399	0	0	B_core	4
影响	916	HSK2	动、名	904	0	0	B_core	4
梦	917	HSK4	名、动	553	0	0	B_core	4
一生	918	HSK2	名	1613	0	0	B_core	4
寻找	919	HSK4	动	3919	0	0	B_core	4
接下来	920	HSK2		2750	0	0	B_core	4
藏	921	HSK6	动	2888	0	0	B_core_extra_HSK	4
不让	922			725	0	0	B_core_extra_HSK	4
不见	923	HSK6	动	1051	0	0	B_core_extra_HSK	4
同时	924	HSK2	连、名	2229	0	0	B_core	4
上次	925	HSK1		538	0	0	B_core	4
喝酒	926			704	0	0	B_core_extra_HSK	4
杰克	927				1	0	X_excluded_foreign	4
梦想	928	HSK4	动、名	1236	0	0	B_core	4
慢慢	929	HSK3		554	0	0	B_core	4
表演	930	HSK3	动、名	2288	0	0	B_core	4
信任	931	HSK3	动	4257	0	0	B_core	4
第一	932			763	0	0	B_core_extra_HSK	4
享受	933	HSK5	动、名	1086	0	0	B_core_extra_HSK	4
字幕	934	HSK7-9	名	7104	0	0	B_core_extra_HSK	4
腿	935	HSK2	名	422	0	0	B_core	4
躺	936	HSK4	动	745	0	0	B_core	4
恨	937	HSK5	动	911	0	0	B_core_extra_HSK	4
证据	938	HSK3	名	3398	0	0	B_core	4
生	939	HSK3	形	620	0	0	B_core	4
敌人	940	HSK4	名	8337	0	0	B_core	4
失败	941	HSK4	动、形	1664	0	0	B_core	4
再次	942	HSK5	副	3106	0	0	B_core_extra_HSK	4
纽约	943			6139	0	1	B_core_extra_HSK	4
叔叔	944	HSK4	名	1032	0	0	B_core	4
迟到	945	HSK4	动	1485	0	0	B_core	4
瞧	946	HSK5	动	4231	0	0	B_core_extra_HSK	4
美	947	HSK3	形	274	0	0	B_core	4
要说	948			1853	0	0	B_core_extra_HSK	4
妹妹	949	HSK1	名	567	0	0	B_core	4
立刻	950	HSK3	副	4792	0	0	B_core	4
允许	951	HSK6	动	2165	0	0	B_core_extra_HSK	4
不在乎	952	HSK4	动	4031	0	0	B_core	4
真实	953	HSK3	形	1671	0	0	B_core	4
活	954	HSK3	形、动	1039	0	0	B_core	4
提供	955	HSK4	动	3271	0	0	B_core	4
姐姐	956	HSK1	名	234	0	0	B_core	4
人家	957	HSK4	代	217	0	0	B_core	4
无论	958	HSK4	连	2661	0	0	B_core	4
意外	959	HSK3	形、名	2191	0	0	B_core	4
救命	960	HSK6		9159	0	0	B_core_extra_HSK	4
还给	961			2126	0	0	B_core_extra_HSK	4
道歉	962	HSK6		2364	0	0	B_core_extra_HSK	4
学习	963	HSK1	动	957	0	0	B_core	4
全	964	HSK2	副、形	1491	0	0	B_core	4
行为	965	HSK2	名	3196	0	0	B_core	4
求求	966			4138	0	0	B_core_extra_HSK	4
一会	967			863	0	0	B_core_extra_HSK	4
一块	968			1134	0	0	B_core_extra_HSK	4
随时	969	HSK2	副	1247	0	0	B_core	4
大学	970	HSK1	名	466	0	0	B_core	4
请问	971	HSK1	动	425	0	0	B_core	4
干净	972	HSK1	形	1243	0	0	B_core	4
接近	973	HSK3	动	4007	0	0	B_core	4
扔	974	HSK5	动	1345	0	0	B_core_extra_HSK	4
居然	975	HSK5	副	332	0	0	B_core_extra_HSK	4
你别	976			1690	0	0	B_core_extra_HSK	4
利用	977	HSK3	动	5341	0	0	B_core	4
一般	978	HSK2	形	345	0	0	B_core	4
找个	979			690	0	0	B_core_extra_HSK	4
脚	980	HSK2	名	1141	0	0	B_core	4
根据	981	HSK4	动、介、名	3869	0	0	B_core	4
面对	982	HSK3	动	2018	0	0	B_core	4
电视	983	HSK1	名	1332	0	0	B_core	4
呼吸	984	HSK4	动	3844	0	0	B_core	4
想象	985	HSK4	名、动	1288	0	0	B_core	4
借	986	HSK2	动	999	0	0	B_core	4
留	987	HSK2	动	770	0	0	B_core	4
便	988	HSK6	副、连	2824	0	0	B_core_extra_HSK	4
感受	989	HSK3	名、动	878	0	0	B_core	4
路上	990	HSK1	名	658	0	0	B_core	4
间	991	HSK1	量	3567	0	0	B_core	4
幸福	992	HSK3	形、名	252	0	0	B_core	4
傻	993	HSK5	形	519	0	0	B_core_extra_HSK	4
味道	994	HSK2	名	656	0	0	B_core	4
约会	995	HSK4	动、名	1800	0	0	B_core	4
生意	996	HSK3	名	3149	0	0	B_core	4
兴趣	997	HSK4	名	1498	0	0	B_core	4
姑娘	998	HSK3	名	708	0	0	B_core	4
画	999	HSK2	动	664	0	0	B_core	4
经历	1000	HSK3	动、名	1010	0	0	B_core	4
如	1001	HSK6	动、连	1885	0	0	B_core_extra_HSK	4
目前	1002	HSK3	名	1133	0	0	B_core	4
躲	1003	HSK5	动	2103	0	0	B_core_extra_HSK	4
一杯	1004			2160	0	0	B_core_extra_HSK	4
客人	1005	HSK2	名	4755	0	0	B_core	4
警告	1006	HSK5	动、名	11218	0	0	B_core_extra_HSK	4
不得不	1007	HSK3		2838	0	0	B_core	4
好吃	1008	HSK1	形	162	0	0	B_core	4
操	1009				0	0	B_core_extra_HSK	4
翻译	1010	HSK4	动、名	2247	0	0	B_core	4
棒	1011	HSK5	形	655	0	0	B_core_extra_HSK	4
看上去	1012	HSK3		3563	0	0	B_core	4
差点	1013			996	0	0	B_core_extra_HSK	4
没想到	1014	HSK4		1206	0	0	B_core	4
滚	1015	HSK5	动		0	0	B_core_extra_HSK	4
上来	1016	HSK3		1798	0	0	B_core	4
究竟	1017	HSK4	副	4928	0	0	B_core	4
政府	1018	HSK4	名		0	0	B_core	4
令	1019	HSK5	动	9080	0	0	B_core_extra_HSK	4
尽管	1020	HSK5	副、连	4576	0	0	B_core_extra_HSK	4
好看	1021	HSK1	形	114	0	0	B_core	4
一遍	1022			1241	0	0	B_core_extra_HSK	4
很漂亮	1023			2122	0	0	B_core_extra_HSK	4
一名	1024			5259	0	0	B_core_extra_HSK	4
无	1025	HSK4	动	673	0	0	B_core	4
哈	1026			150	0	0	B_core_extra_HSK	4
下午	1027	HSK1	名	298	0	0	B_core	4
讨论	1028	HSK2	动	2197	0	0	B_core	4
灵魂	1029	HSK7-9	名	2749	0	0	B_core_extra_HSK	4
在家	1030	HSK1	动	326	0	0	B_core	4
可不	1031			1553	0	0	B_core_extra_HSK	4
道	1032	HSK2	量	1809	0	0	B_core	4
我刚	1033			835	0	0	B_core_extra_HSK	4
越来越	1034	HSK2		485	0	0	B_core	4
可惜	1035	HSK5	形	500	0	0	B_core_extra_HSK	4
仍	1036	HSK3	副	6570	0	0	B_core	4
多谢	1037			1486	0	0	B_core_extra_HSK	4
大人	1038	HSK2	名	1545	0	0	B_core	4
因	1039	HSK6	介、连	5084	0	0	B_core_extra_HSK	4
船	1040	HSK2	名	6501	0	0	B_core	4
早上好	1041			1203	0	0	B_core_extra_HSK	4
好人	1042	HSK2	名	1301	0	0	B_core	4
恭喜	1043	HSK7-9	动	391	0	0	B_core_extra_HSK	4
女朋友	1044	HSK1	名	437	0	0	B_core	4
不敢	1045			314	0	0	B_core_extra_HSK	4
习惯	1046	HSK2	名、动	997	0	0	B_core	4
一家	1047			1232	0	0	B_core_extra_HSK	4
真相	1048	HSK5	名	1766	0	0	B_core_extra_HSK	4
照	1049	HSK3	动、介	777	0	0	B_core	4
对方	1050	HSK3	名	1420	0	0	B_core	4
地球	1051	HSK2	名	2226	0	0	B_core	4
英雄	1052	HSK6	名	2123	0	0	B_core_extra_HSK	4
竟然	1053	HSK4	副	492	0	0	B_core	4
追	1054	HSK3	动	811	0	0	B_core	4
学生	1055	HSK1	名	732	0	0	B_core	4
停下	1056	HSK4		12667	0	0	B_core	4
我该	1057			4558	0	0	B_core_extra_HSK	4
动物	1058	HSK2	名	1753	0	0	B_core	4
斯	1059			10542	0	0	B_core_extra_HSK	4
那家伙	1060				0	0	B_core_extra_HSK	4
收拾	1061	HSK5	动	1260	0	0	B_core_extra_HSK	4
就行了	1062			1019	0	0	B_core_extra_HSK	4
一半	1063	HSK1	数	1158	0	0	B_core	4
老爸	1064			2820	0	0	B_core_extra_HSK	4
方向	1065	HSK2	名	2112	0	0	B_core	4
恶心	1066	HSK4	形、动		0	0	B_core	4
愚蠢	1067	HSK7-9	形	8114	0	0	B_core_extra_HSK	4
没法	1068			1196	0	0	B_core_extra_HSK	4
事件	1069	HSK3	名	4379	0	0	B_core	4
旁边	1070	HSK1	名	776	0	0	B_core	4
弟弟	1071	HSK1	名	956	0	0	B_core	4
用来	1072	HSK5		2333	0	0	B_core_extra_HSK	4
一边	1073	HSK1	名、副	1073	0	0	B_core	4
欠	1074	HSK5	动	1575	0	0	B_core_extra_HSK	4
搬	1075	HSK3	动	971	0	0	B_core	4
心里	1076	HSK2	名	436	0	0	B_core	4
破坏	1077	HSK3	动		0	0	B_core	4
实际上	1078	HSK3	副	6252	0	0	B_core	4
记录	1079	HSK3	名、动	2652	0	0	B_core	4
